name,platform,year_of_release,genre,na_sales,eu_sales,jp_sales,other_sales,critic_score,user_score,rating
the_testament_of_sherlock_holmes,x360,2012.0,adventure,0.0,0.02,0.0,0.0,64.0,7.6,M
seitokai_no_ichizon_ds_suru_seitokai,ds,2010.0,adventure,0.0,0.0,0.02,0.0,61.0,7.6,E
disney_infinity,psv,2013.0,action,0.01,0.0,0.0,0.0,73.33,6.05,E10+
guitar_hero_iii_legends_of_rock,pc,2007.0,misc,0.02,0.0,0.0,0.0,79.0,7.2,T
teenage_mutant_ninja_turtles_double_pack,gba,2006.0,action,0.01,0.0,0.0,0.0,61.0,7.5,T
the_crew_wild_run,xone,2015.0,action,0.0,0.02,0.0,0.0,65.0,6.6,T
prism_ark_awake,ps2,2008.0,adventure,0.0,0.0,0.02,0.0,58.5,6.57,E
tv_anime_idolm_ster_cinderella_girls_g4u_pack_vol_8,ps3,2016.0,misc,0.0,0.0,0.02,0.0,74.0,8.0,E10+
rozen_maiden_duellwalzer,ps2,2006.0,adventure,0.0,0.0,0.02,0.0,62.0,7.4,E
rugby_06,xb,2006.0,sports,0.01,0.0,0.0,0.0,76.0,7.8,E
winter_blast_9_snow_ice_games,wii,2010.0,sports,0.02,0.0,0.0,0.0,68.0,7.0,E
coven_and_labyrinth_of_refrain,psv,2016.0,action,0.0,0.0,0.02,0.0,73.0,6.95,M
marvel_avengers_battle_for_earth,x360,2012.0,action,0.02,0.0,0.0,0.0,62.0,7.3,T
natsuiro_high_school_seishun_hakusho,ps3,2015.0,action,0.0,0.0,0.02,0.0,74.0,7.1,M
uppers,psv,2016.0,action,0.0,0.0,0.02,0.0,73.0,6.95,M
shrek_shark_tale_game_boy_advance_video,gba,2006.0,misc,0.01,0.0,0.0,0.0,68.0,7.6,E
lovely_x_cation_1_2,psv,2015.0,action,0.0,0.0,0.02,0.0,74.0,7.1,M
urban_chaos_riot_response,xb,2006.0,shooter,0.01,0.0,0.0,0.0,72.0,8.6,M
starship_troopers,pc,2005.0,shooter,0.0,0.02,0.0,0.0,46.0,6.1,M
downtown_nekketsu_koushinkyoku_soreyuke_daiundoukai_all_star_special,ps3,2015.0,action,0.0,0.0,0.02,0.0,74.0,7.1,M
ginga_fukei_densetsu_sapphire,tg16,1995.0,shooter,0.0,0.0,0.02,0.0,,,
katekyoo_hitman_reborn_let_s_ansatsu_nerawareta_10_daime,ps2,2007.0,action,0.0,0.0,0.02,0.0,61.5,6.8,E10+
the_mummy,gba,2002.0,action,0.01,0.0,0.0,0.0,72.0,7.9,E
guitar_freaks_v3_drummania_v3,ps2,2007.0,simulation,0.0,0.0,0.02,0.0,67.0,7.3,E
chrysler_classic_racing,ds,2008.0,racing,0.02,0.0,0.0,0.0,40.0,7.05,E
the_crow_city_of_angels,ps,1997.0,action,0.01,0.01,0.0,0.0,85.0,8.3,T
military_history_commander_europe_at_war,psp,2009.0,strategy,0.0,0.01,0.0,0.01,70.5,7.2,T
snow_portable,psp,2007.0,adventure,0.0,0.0,0.02,0.0,70.0,7.6,E
heroes_of_the_pacific,pc,2005.0,simulation,0.0,0.02,0.0,0.0,76.0,6.7,T
poyo_poyo_kansatsu_nikki,3ds,2012.0,action,0.0,0.0,0.02,0.0,74.0,7.2,M
jinsei_game_ds,ds,2006.0,misc,0.0,0.0,0.02,0.0,68.0,7.6,E
guitar_freaks_drummania_masterpiece_gold,ps2,2007.0,simulation,0.0,0.0,0.02,0.0,67.0,7.3,E
7_roses_a_darkness_rises,pc,2015.0,misc,0.0,0.02,0.0,0.0,78.0,6.2,E10+
nil_admirari_no_tenbin_teito_genwaku_toukidan,psv,2016.0,adventure,0.0,0.0,0.02,0.0,72.0,7.8,M
broken_sword_the_sleeping_dragon,xb,2003.0,adventure,0.01,0.0,0.0,0.0,77.0,8.3,T
reversal_challenge,ds,2009.0,misc,0.02,0.0,0.0,0.0,70.0,7.2,E
darksiders,ps3,2010.0,action,0.01,0.0,0.0,0.0,82.0,7.9,M
tycoon_city_new_york,pc,2006.0,strategy,0.0,0.02,0.0,0.0,67.0,8.3,T
miyako,psp,2010.0,adventure,0.0,0.0,0.02,0.0,61.0,7.6,E
motto_nuga_cel,psp,2010.0,adventure,0.0,0.0,0.02,0.0,61.0,7.6,E
nhl_09,pc,2008.0,sports,0.0,0.02,0.0,0.0,62.0,4.1,E10+
yu_gi_oh_gx_the_beginning_of_destiny_jp_sales,ps2,2007.0,strategy,0.0,0.0,0.02,0.0,72.5,7.6,E10+
super_dodge_ball,ng,1995.0,sports,0.0,0.0,0.02,0.0,,,
11eyes_crossover,psp,2010.0,adventure,0.0,0.0,0.02,0.0,61.0,7.6,E
gon_bakubakubakubaku_adventure,3ds,2012.0,action,0.0,0.0,0.02,0.0,74.0,7.2,M
style_book_junior_city,ds,2006.0,misc,0.0,0.0,0.02,0.0,68.0,7.6,E
earth_seeker,wii,2011.0,role_playing,0.0,0.0,0.02,0.0,75.5,7.5,T
the_crew_wild_run,pc,2015.0,action,0.0,0.02,0.0,0.0,74.0,7.4,T
warhammer_40_000_dawn_of_war_soulstorm,pc,2008.0,strategy,0.0,0.02,0.0,0.0,72.5,7.2,E10+
igt_slots_lucky_larry_s_lobstermania,pc,2011.0,simulation,0.02,0.0,0.0,0.0,58.5,6.2,T
atlantic_quest,pc,2011.0,puzzle,0.0,0.02,0.0,0.0,67.0,6.8,E
bakumatsu_rock_ultra_soul,psv,2014.0,misc,0.0,0.0,0.02,0.0,73.5,7.5,E10+
barbie_as_the_princess_and_the_pauper,gba,2004.0,adventure,0.01,0.0,0.0,0.0,65.0,8.2,E
tantei_opera_milky_holmes,psp,2010.0,adventure,0.0,0.0,0.02,0.0,61.0,7.6,E
popcap_hits,x360,2011.0,misc,0.0,0.02,0.0,0.0,66.0,6.45,E
entaku_no_seito_the_eternal_legend,psp,2012.0,role_playing,0.0,0.0,0.02,0.0,74.5,7.0,M
new_atelier_rorona_hajimari_no_monogatari,3ds,2015.0,action,0.0,0.0,0.02,0.0,74.0,7.1,M
worldshift,pc,2009.0,strategy,0.02,0.0,0.0,0.0,63.0,8.1,T
my_hero_doctor,ds,2009.0,action,0.02,0.0,0.0,0.0,63.0,7.1,E10+
rainbow_islands_revolution,ds,2005.0,platform,0.01,0.0,0.0,0.0,54.0,7.65,E
sega_ages_2500_series_vol_29_monster_world_complete_collection,ps2,2007.0,role_playing,0.0,0.0,0.02,0.0,66.0,7.45,T
pillars_of_eternity,pc,2014.0,role_playing,0.0,0.02,0.0,0.0,89.0,8.3,M
cabela_s_alaskan_adventure,ps2,2006.0,sports,0.01,0.01,0.0,0.0,48.0,5.6,T
metal_fight_beyblade_portable_chouzetsu_tensei_vulcan_horses,psp,2010.0,action,0.0,0.0,0.02,0.0,62.0,7.0,T
elf_bowling_1_2,ds,2005.0,sports,0.02,0.0,0.0,0.0,76.0,7.7,E
moshi_kono_sekai_ni_kami_sama_ga_iru_to_suru_naraba,psv,2016.0,adventure,0.0,0.0,0.02,0.0,72.0,7.8,M
germany_s_next_topmodel_2011,wii,2011.0,simulation,0.0,0.02,0.0,0.0,58.5,6.2,T
heavy_fire_afghanistan,pc,2011.0,shooter,0.02,0.0,0.0,0.0,39.0,3.2,T
arabians_lost_the_engagement_on_desert,ps2,2007.0,adventure,0.0,0.0,0.02,0.0,70.0,7.6,E
legendary,pc,2008.0,shooter,0.0,0.01,0.0,0.0,50.0,6.6,M
densha_de_go_tokubetsu_hen_fukkatsu_shouwa_no_yamatesen,ds,2010.0,simulation,0.0,0.0,0.02,0.0,67.0,6.4,E
garfield_gets_real,ds,2009.0,action,0.0,0.02,0.0,0.0,39.0,7.1,E
sd_gundam_sangokuden_brave_battle_warriors_shin_mirisha_taisen,ds,2010.0,action,0.0,0.0,0.02,0.0,62.0,7.0,T
gakken_ds_shin_toeic_test_kanzen_kouryaku,ds,2007.0,misc,0.0,0.0,0.02,0.0,63.0,6.6,E
summon_night_granthese_horobi_no_ken_to_yakusoku_no_kishi,ps2,2010.0,role_playing,0.0,0.0,0.02,0.0,72.0,7.4,T
crime_scene,ds,2009.0,adventure,0.0,0.02,0.0,0.0,54.0,7.3,M
puzzle_guzzle,psp,2007.0,puzzle,0.02,0.0,0.0,0.0,65.0,7.0,E
starry_sky_after_summer,psp,2013.0,misc,0.0,0.0,0.02,0.0,73.0,6.9,E10+
thomas_friends_hero_of_the_rails,wii,2010.0,misc,0.0,0.01,0.0,0.0,66.0,6.4,E
empire_deluxe,pc,1992.0,strategy,0.02,0.0,0.0,0.0,,,
espn_nfl_primetime_2002,xb,2002.0,sports,0.01,0.0,0.0,0.0,57.0,8.0,E
gallop_racer_inbreed,ps2,2006.0,sports,0.0,0.0,0.02,0.0,72.0,7.3,E
red_ninja_end_of_honor,xb,2005.0,action,0.01,0.0,0.0,0.0,46.0,4.0,M
ketsui_kizuna_jigoku_tachi_extra,x360,2010.0,shooter,0.0,0.0,0.02,0.0,68.0,7.05,M
frisbee_disc_freestyle_frisbee_disc_golf,ds,2007.0,sports,0.02,0.0,0.0,0.0,73.0,6.82,E
the_king_of_fighters_collection_the_orochi_saga_jp_sales,ps2,2006.0,fighting,0.0,0.0,0.02,0.0,72.0,8.1,T
suzumiya_haruhi_chan_no_mahjong,psp,2011.0,misc,0.0,0.0,0.02,0.0,66.0,6.45,E
commandos_3_destination_berlin,pc,2003.0,strategy,0.0,0.02,0.0,0.0,72.0,7.6,T
tsuki_no_hikari_shizumeru_kane_no_satsujin,ps2,2002.0,adventure,0.0,0.0,0.02,0.0,69.0,7.75,E
james_bond_007_blood_stone,pc,2010.0,shooter,0.02,0.0,0.0,0.0,63.0,7.1,T
chili_con_carnage,psp,2007.0,shooter,0.0,0.01,0.0,0.0,74.0,8.2,M
writing_and_speaking_beautiful_japanese_ds,ds,2010.0,misc,0.0,0.0,0.02,0.0,,,
sega_ages_2500_series_vol_26_dynamite_deka,ps2,2006.0,action,0.0,0.0,0.02,0.0,61.0,7.5,T
kong_the_animated_series,gba,2002.0,action,0.01,0.0,0.0,0.0,52.0,7.9,E
puzzle_quest_challenge_of_the_warlords,psp,2007.0,puzzle,0.01,0.0,0.0,0.0,84.0,8.0,E10+
casper_s_scare_school_spooky_sports_day,ds,2009.0,sports,0.02,0.0,0.0,0.0,75.0,7.43,E
koisuru_otome_to_shugo_no_tate_portable,psp,2010.0,adventure,0.0,0.0,0.02,0.0,61.0,7.6,E
pachipara_3d_ooumi_monogatari_2_pachi_pro_fuuunroku_hana,3ds,2012.0,action,0.0,0.0,0.02,0.0,74.0,7.2,M
garfield_s_nightmare,ds,2007.0,platform,0.01,0.0,0.0,0.0,70.0,6.8,E
shounen_onmyouji_tsubasa_yoima_ten_e_kaere,ps2,2007.0,adventure,0.0,0.0,0.02,0.0,70.0,7.6,E
bakumatsu_renka_karyuu_kenshi_den,ps2,2007.0,adventure,0.0,0.0,0.02,0.0,70.0,7.6,E
grisaia_no_rakuen_le_eden_de_la_grisaia,psv,2014.0,adventure,0.0,0.0,0.02,0.0,60.0,6.45,E10+
iridium_runners,ps2,2008.0,racing,0.01,0.01,0.0,0.0,57.0,7.05,E
nodame_cantabile_tanoshii_ongaku_no_jikan_desu,ds,2010.0,misc,0.0,0.0,0.02,0.0,66.0,6.4,E
tiny_toon_adventures_wacky_stackers,gba,2001.0,puzzle,0.01,0.0,0.0,0.0,58.0,7.8,E
princess_frontier_portable,psp,2011.0,adventure,0.0,0.0,0.02,0.0,70.0,7.7,M
rock_blast,wii,2010.0,puzzle,0.02,0.0,0.0,0.0,74.0,7.2,E
touch_detective_jp_sales,ds,2006.0,adventure,0.0,0.0,0.02,0.0,62.0,7.4,E
emergency_mayhem,wii,2008.0,racing,0.02,0.0,0.0,0.0,40.0,4.3,T
mary_king_s_riding_school,ds,2008.0,simulation,0.0,0.02,0.0,0.0,65.0,7.45,E
voodoo_chronicles_first_sign,pc,2011.0,adventure,0.02,0.0,0.0,0.0,70.0,7.7,M
rising_zan_the_samurai_gunman,ps,1998.0,action,0.01,0.01,0.0,0.0,89.0,8.6,T
uru_ages_beyond_myst,pc,2003.0,adventure,0.0,0.02,0.0,0.0,79.0,7.6,E
prince_of_stride,psv,2015.0,adventure,0.0,0.0,0.02,0.0,78.0,7.75,M
robopon_2_cross_version,gba,2001.0,role_playing,0.01,0.0,0.0,0.0,73.0,8.7,T
mai_otome_hime_otome_butou_shi,ps2,2006.0,fighting,0.0,0.0,0.02,0.0,72.0,8.1,T
ben_10_omniverse_2,3ds,2013.0,action,0.0,0.02,0.0,0.0,76.0,7.6,E10+
tmnt_mutant_melee,xb,2005.0,fighting,0.01,0.0,0.0,0.0,43.0,4.8,T
ultimate_puzzle_games,gba,2005.0,puzzle,0.01,0.0,0.0,0.0,69.0,7.0,E
kimikare_new_semester,psp,2012.0,action,0.0,0.0,0.02,0.0,74.0,7.2,M
katekyoo_hitman_reborn_kindan_no_yami_no_delta,ps2,2008.0,action,0.0,0.0,0.02,0.0,65.0,7.3,T
prototype_biohazard_bundle,ps4,2016.0,action,0.01,0.0,0.0,0.0,48.0,2.0,M
robocop,xb,2003.0,shooter,0.01,0.0,0.0,0.0,30.0,3.6,M
haneru_no_tobira_wii_girigirissu,wii,2007.0,misc,0.0,0.0,0.02,0.0,63.0,6.6,E
elminage_ii_sousei_no_megami_to_unmei_no_daichi,psp,2009.0,role_playing,0.0,0.0,0.02,0.0,72.5,7.8,T
titanic_mystery,wii,2010.0,puzzle,0.02,0.0,0.0,0.0,74.0,7.2,T
aqua_panic,ds,2009.0,puzzle,0.01,0.01,0.0,0.0,66.5,7.45,E
blazing_souls,ps2,2006.0,role_playing,0.0,0.0,0.02,0.0,73.0,7.6,T
blood_bowl_legendary_edition,pc,2010.0,sports,0.0,0.01,0.0,0.0,73.0,6.4,T
invizimals_the_lost_kingdom,ps3,2013.0,action,0.0,0.02,0.0,0.0,50.0,5.0,E10+
worms,x360,2007.0,strategy,0.0,0.02,0.0,0.0,75.0,6.9,E10+
seinaru_kana_orichalcum_no_na_no_motoni,psp,2012.0,action,0.0,0.0,0.02,0.0,74.0,7.2,M
nhl_2k3,gc,2002.0,sports,0.01,0.0,0.0,0.0,89.0,7.0,E
the_hustle_detroit_streets,xb,2006.0,sports,0.01,0.0,0.0,0.0,52.0,5.3,T
tail_of_the_sun,ps,1996.0,role_playing,0.01,0.01,0.0,0.0,,,
revolution_25th_anniversary_collection,pc,2016.0,adventure,0.0,0.02,0.0,0.0,72.0,7.8,M
barnyard_blast_swine_of_the_night,ds,2008.0,platform,0.02,0.0,0.0,0.0,62.0,6.8,E10+
back_to_the_future_the_game,xone,2015.0,adventure,0.0,0.02,0.0,0.0,66.0,7.3,T
space_channel_5_ulala_s_cosmic_attack,gba,2002.0,misc,0.01,0.0,0.0,0.0,55.0,8.0,E
balls_of_fury,ds,2007.0,sports,0.02,0.0,0.0,0.0,62.0,2.8,E10+
still_life_2,pc,2009.0,adventure,0.0,0.01,0.0,0.0,67.0,5.7,M
virtua_quest,ps2,2004.0,role_playing,0.01,0.01,0.0,0.0,53.0,7.6,T
disney_sports_basketball,gba,2002.0,sports,0.01,0.0,0.0,0.0,73.0,8.0,E
ozzy_drix,gba,2003.0,platform,0.01,0.0,0.0,0.0,69.0,7.85,E
nobunaga_no_yabou_soutensoku_with_power_up_kit,psp,2011.0,strategy,0.0,0.0,0.02,0.0,70.0,6.85,T
yamasa_digi_world_sp_moeyo_kung_fu_shukujo,ps2,2006.0,misc,0.0,0.0,0.02,0.0,68.0,7.6,E
disney_sports_football,gc,2002.0,sports,0.01,0.0,0.0,0.0,59.0,8.0,E
castle_shikigami_2,ps2,2004.0,shooter,0.01,0.01,0.0,0.0,67.0,7.4,E
wizardry_twin_pack,ps3,2011.0,role_playing,0.0,0.0,0.02,0.0,75.5,7.5,T
rabbids_invasion_the_interactive_tv_show,ps4,2014.0,misc,0.0,0.01,0.0,0.0,73.5,7.5,E10+
gadget_racers_pal,ps2,2002.0,racing,0.0,0.0,0.02,0.0,69.0,7.4,E
moe_star_moeru_toudai_eigojuku,ds,2008.0,misc,0.0,0.0,0.02,0.0,69.0,7.0,E
the_cube,wii,2012.0,action,0.0,0.02,0.0,0.0,74.0,7.2,M
bejeweled_blitz,pc,2010.0,puzzle,0.0,0.01,0.0,0.0,74.0,7.2,E
peggle_nights,pc,2008.0,puzzle,0.0,0.01,0.0,0.0,76.0,8.1,E
pulse_racer,xb,2003.0,racing,0.01,0.0,0.0,0.0,24.0,2.8,E
freestyle_metal_x,gc,2003.0,racing,0.01,0.0,0.0,0.0,67.0,8.3,T
tegami_bachi_kokoro_tsumugu_mono_e,psp,2010.0,role_playing,0.0,0.0,0.02,0.0,72.0,7.4,T
spirits_spells,gc,2003.0,platform,0.01,0.0,0.0,0.0,69.0,7.85,E
agatha_christie_death_on_the_nile,pc,2008.0,adventure,0.0,0.01,0.0,0.0,58.5,6.57,T
antiphona_no_seikahime_tenshi_no_gakufu_op_a,psp,2009.0,role_playing,0.0,0.0,0.02,0.0,72.5,7.8,T
nba_07,ps2,2006.0,sports,0.01,0.01,0.0,0.0,63.0,6.8,E
mystery_tales_2_the_spirit_mask,ds,2011.0,puzzle,0.0,0.02,0.0,0.0,67.0,6.8,E10+
rogue_trooper,xb,2006.0,shooter,0.01,0.0,0.0,0.0,71.0,8.5,T
combat_flight_simulator_3_battle_for_europe,pc,2002.0,simulation,0.01,0.01,0.0,0.0,69.0,6.5,E
tv_anime_idolm_ster_cinderella_girls_g4u_pack_vol_2,ps3,2015.0,action,0.0,0.0,0.02,0.0,74.0,7.1,M
tomb_raider_legend,pc,2006.0,action,0.0,0.01,0.0,0.0,82.0,7.9,T
command_conquer_3_kane_s_wrath,pc,2008.0,strategy,0.0,0.01,0.0,0.0,72.5,7.2,E10+
eyeshield_21_portable_edition,psp,2006.0,role_playing,0.0,0.0,0.02,0.0,73.0,7.6,T
taishou_moebius_line_vitable,psv,2016.0,adventure,0.0,0.0,0.02,0.0,72.0,7.8,M
robotics_notes,psv,2014.0,adventure,0.0,0.0,0.02,0.0,60.0,6.45,E10+
kabushiki_baibai_trainer_kabutore_next,ds,2007.0,simulation,0.0,0.0,0.02,0.0,67.0,7.3,E
machi_unmei_no_kousaten,psp,2006.0,adventure,0.0,0.0,0.02,0.0,62.0,7.4,E
golden_nugget_casino_ds,ds,2005.0,misc,0.02,0.0,0.0,0.0,65.0,7.7,T
machi_ing_maker_4,ps3,2011.0,strategy,0.0,0.0,0.02,0.0,70.0,6.85,T
world_class_rugby_2_kokunai_gekitou_hen_93,snes,1994.0,sports,0.0,0.0,0.02,0.0,,,
ketsui_death_label,ds,2008.0,shooter,0.0,0.0,0.02,0.0,72.0,7.4,M
this_war_of_mine,ps4,2016.0,action,0.0,0.01,0.0,0.0,73.0,6.95,M
mechanic_master_2,ds,2010.0,puzzle,0.02,0.0,0.0,0.0,74.0,7.2,E
sd_gundam_force,gba,2004.0,shooter,0.01,0.0,0.0,0.0,69.5,8.1,E
clover_no_kuni_no_alice_wonderful_wonder_world,psp,2011.0,adventure,0.0,0.0,0.02,0.0,70.0,7.7,M
abunai_koi_no_sousa_shitsu,psv,2015.0,action,0.0,0.0,0.02,0.0,74.0,7.1,M
shonen_jump_s_yu_gi_oh_gx_card_almanac,ds,2005.0,misc,0.0,0.0,0.02,0.0,,,
hisshou_pachinko_pachi_slot_kouryaku_series_vol_9_cr_fever_captain_harlock,ps2,2007.0,misc,0.0,0.0,0.02,0.0,63.0,6.6,E
raven_squad_operation_hidden_dagger,pc,2009.0,shooter,0.02,0.0,0.0,0.0,39.0,3.1,T
monster_high_13_wishes,3ds,2013.0,action,0.0,0.02,0.0,0.0,76.0,5.5,E
myth_makers_super_kart_gp,wii,2007.0,racing,0.01,0.0,0.0,0.0,65.12,1.8,E
canada_hunt,wii,2010.0,sports,0.02,0.0,0.0,0.0,68.0,7.0,T
planetarian_chiisana_hoshi_no_yume,psp,2009.0,adventure,0.0,0.0,0.02,0.0,62.0,7.3,E
ga_geijutsuka_art_design_class_slapstick_wonder_land,psp,2010.0,adventure,0.0,0.0,0.02,0.0,61.0,7.6,E
roommate_asami_okusama_wa_joshikousei,ps2,2002.0,adventure,0.0,0.0,0.02,0.0,69.0,7.75,E
cabbage_patch_kids_the_patch_puppy_rescue,gba,2007.0,misc,0.01,0.0,0.0,0.0,63.0,6.6,E
pirates_legend_of_the_black_buccaneer,ps2,2006.0,adventure,0.01,0.01,0.0,0.0,42.0,7.0,T
let_s_dance_with_mel_b,x360,2011.0,sports,0.0,0.02,0.0,0.0,71.83,6.5,T
horrid_henry_missions_of_mischief,wii,2010.0,adventure,0.0,0.01,0.0,0.0,61.0,7.6,E
east_india_company,pc,2009.0,strategy,0.01,0.0,0.0,0.0,67.0,5.7,T
ultraman_star_chronicles,psp,2013.0,strategy,0.0,0.0,0.02,0.0,52.5,3.9,E
amagoushi_no_yakata,ps2,2007.0,adventure,0.0,0.0,0.02,0.0,70.0,7.6,E
tv_anime_idolm_ster_cinderella_girls_g4u_pack_vol_3,ps3,2015.0,action,0.0,0.0,0.02,0.0,74.0,7.1,M
ginga_tetsudou_999_ds,ds,2010.0,adventure,0.0,0.0,0.02,0.0,61.0,7.6,E
aedis_eclipse_generation_of_chaos,psp,2006.0,role_playing,0.02,0.0,0.0,0.0,62.0,6.5,E10+
koihime_enbu,ps4,2016.0,fighting,0.0,0.0,0.02,0.0,77.0,7.8,T
franklin_a_birthday_surprise,ps2,2006.0,misc,0.01,0.01,0.0,0.0,68.0,7.6,E
without_warning,xb,2005.0,shooter,0.01,0.0,0.0,0.0,45.0,2.0,M
suzunone_seven_rebirth_knot,ps2,2010.0,adventure,0.0,0.0,0.02,0.0,61.0,7.6,E
hanayaka_kana_ware_ga_ichizoku_tasogare_polarstar,psp,2013.0,adventure,0.0,0.0,0.02,0.0,70.5,7.5,M
zoids_dash,ds,2006.0,role_playing,0.0,0.0,0.02,0.0,73.0,7.6,T
digimon_rumble_arena,ps,2001.0,fighting,0.01,0.01,0.0,0.0,64.0,8.8,E
vitamin_x_evolution_plus,psp,2010.0,adventure,0.0,0.0,0.02,0.0,61.0,7.6,E
neves,ds,2007.0,puzzle,0.01,0.0,0.0,0.0,70.0,7.0,E
dynasty_warriors_eiketsuden,ps4,2016.0,action,0.0,0.0,0.02,0.0,73.0,6.95,M
wild_west_shootout,wii,2010.0,shooter,0.01,0.01,0.0,0.0,68.0,7.05,T
muvluv_double_pack,psv,2016.0,adventure,0.0,0.0,0.02,0.0,72.0,7.8,M
super_speed_machines,ds,2009.0,racing,0.02,0.0,0.0,0.0,70.0,7.0,E
goblin_commander_unleash_the_horde,gc,2003.0,strategy,0.01,0.0,0.0,0.0,71.0,7.8,T
final_fight_streetwise,xb,2006.0,action,0.01,0.0,0.0,0.0,42.0,4.0,M
nano_diver,psp,2011.0,action,0.0,0.0,0.02,0.0,65.5,6.7,E10+
mary_king_s_riding_school_2,wii,2009.0,simulation,0.0,0.02,0.0,0.0,66.0,7.75,E
elkrone_no_atelier_dear_for_otomate,psp,2012.0,action,0.0,0.0,0.02,0.0,74.0,7.2,M
top_gear_rpm_tuning,xb,2005.0,racing,0.01,0.0,0.0,0.0,45.0,7.5,T
painkiller_hell_damnation,x360,2013.0,shooter,0.0,0.01,0.0,0.0,70.0,6.2,M
memories_off_yubikiri_no_kioku,x360,2010.0,adventure,0.0,0.0,0.02,0.0,61.0,7.6,E
otometeki_koi_kakumei_love_revo_ds,ds,2008.0,adventure,0.0,0.0,0.02,0.0,58.5,6.57,E
tv_anime_idolm_ster_cinderella_girls_g4u_pack_vol_4,ps3,2015.0,action,0.0,0.0,0.02,0.0,74.0,7.1,M
clock_zero_shuuen_no_ichibyou_extime,psv,2015.0,action,0.0,0.0,0.02,0.0,74.0,7.1,M
cross_channel,psp,2010.0,adventure,0.0,0.0,0.02,0.0,61.0,7.6,E
mark_mcmorris_infinite_air,ps4,2016.0,sports,0.01,0.0,0.0,0.0,49.0,6.0,T
shin_hayarigami_2,psv,2016.0,adventure,0.0,0.0,0.02,0.0,72.0,7.8,M
cabela_s_big_game_hunter_pro_hunts,wiiu,2014.0,shooter,0.02,0.0,0.0,0.0,79.0,6.6,T
kochira_katsushikaku_kameari_kouenmae_hashutsujo_machiteba_tengoku_makereba_jigoku_ryoutsuryuu_ikkakusenkin_daisakusen,ds,2010.0,misc,0.0,0.0,0.02,0.0,66.0,6.4,E
micro_machines_v4,psp,2006.0,racing,0.01,0.0,0.0,0.0,61.0,6.8,E
root_infinity_rexx,psv,2015.0,adventure,0.0,0.0,0.02,0.0,78.0,7.75,M
dungeons_the_dark_lord,pc,2011.0,strategy,0.0,0.01,0.0,0.0,72.0,5.6,M
zero_no_tsukaima_muma_ga_tsumugu_yokaze_no_nocturne,ps2,2007.0,adventure,0.0,0.0,0.02,0.0,70.0,7.6,E
memories_off_yubikiri_no_kikou,psp,2011.0,adventure,0.0,0.0,0.02,0.0,70.0,7.7,M
hurry_up_hedgehog,ds,2009.0,racing,0.02,0.0,0.0,0.0,70.0,7.0,E
l_g_s_shinsetsu_houshinengi,psp,2012.0,action,0.0,0.0,0.02,0.0,74.0,7.2,M
battle_engine_aquila,xb,2003.0,shooter,0.01,0.0,0.0,0.0,76.0,9.0,T
divinity_original_sin,pc,2014.0,role_playing,0.0,0.02,0.0,0.0,87.0,8.7,M
one_piece_mansion,ps,2001.0,action,0.01,0.01,0.0,0.0,62.0,7.8,E
discworld_ii_mortality_bytes,ps,1996.0,adventure,0.01,0.01,0.0,0.0,,,
uchi_no_3_shimai_ds,ds,2008.0,misc,0.0,0.0,0.02,0.0,69.0,7.0,E
airline_tycoon,pc,2000.0,simulation,0.0,0.01,0.0,0.0,76.0,8.0,E
soul_eater_monotone_princess,wii,2008.0,action,0.0,0.0,0.02,0.0,65.0,7.3,T
strike_witches_shirogane_no_tsubasa,x360,2010.0,strategy,0.0,0.0,0.02,0.0,76.0,7.6,E10+
kaleidoeve,psv,2015.0,adventure,0.0,0.0,0.02,0.0,78.0,7.75,M
big_idea_s_veggietales_larryboy_and_the_bad_apple,gba,2006.0,action,0.01,0.0,0.0,0.0,61.0,7.5,T
broken_sword_5_the_serpent_s_curse,xone,2015.0,adventure,0.0,0.02,0.0,0.0,77.0,7.2,T
my_ballet_studio,ds,2009.0,simulation,0.01,0.0,0.0,0.0,66.0,7.75,E
metal_fight_beyblade_choujou_kessen_big_bang_bladers,ds,2010.0,action,0.0,0.0,0.02,0.0,62.0,7.0,T
moujuutsukai_to_oujisama,ps2,2010.0,adventure,0.0,0.0,0.02,0.0,61.0,7.6,E
rocksmith_2014_edition_remastered,ps4,2016.0,misc,0.01,0.0,0.0,0.0,74.0,7.8,T
bomberman_2,ds,2008.0,puzzle,0.0,0.01,0.0,0.0,66.0,7.7,E
unreal_tournament_2004,pc,2004.0,shooter,0.0,0.01,0.0,0.0,93.0,8.9,M
shinseiki_gpx_cyber_formula_road_to_the_infinity_4,ps2,2007.0,racing,0.0,0.0,0.02,0.0,65.12,6.8,E
cube,psp,2007.0,puzzle,0.02,0.0,0.0,0.0,60.0,7.0,E
pirates_of_the_burning_sea,pc,2008.0,role_playing,0.0,0.01,0.0,0.0,76.0,7.6,T
just_cause,pc,2006.0,action,0.0,0.01,0.0,0.0,75.0,7.3,M
army_men_major_malfunction,xb,2006.0,shooter,0.01,0.0,0.0,0.0,36.0,4.0,T
dunamis_15,x360,2011.0,adventure,0.0,0.0,0.02,0.0,70.0,7.7,M
sansuu_puzzle_de_migaku_gakken_otona_no_shikou_sense,ds,2007.0,misc,0.0,0.0,0.02,0.0,63.0,6.6,E
yoake_yori_ruriiro_na_portable,psp,2010.0,adventure,0.0,0.0,0.02,0.0,61.0,7.6,E
